source_group,dataset,condition,edge_set,metric,top_level,repeats,mean_curated_positive_fraction,sd_curated_positive_fraction,ci95_curated_positive_fraction,min_curated_positive_fraction,max_curated_positive_fraction,repeats_above_0_5,mean_delta_vs_0_5,mean_actual_top_n,complete_threshold_repeats,mean_total_pairs_ranked,mean_positive_pairs_in_evaluation,mean_negative_pairs_in_evaluation,all_repeats_above_0_5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,codetection_odds_ratio,top_5pct,10,0.4523076923076923,0.0231622354679717,0.0143561022768656,0.4153846153846154,0.4923076923076923,0,-0.0476923076923076,65.0,10,1292.0,646.0,646.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,coexpression_probability,top_100,10,0.516,0.006992058987801,0.0043337230593977,0.5,0.52,9,0.016,100.0,10,1292.0,646.0,646.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,coexpression_probability,top_500,10,0.509,0.0038005847503304,0.0023556268333031,0.502,0.514,10,0.009,500.0,10,1292.0,646.0,646.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,coexpression_probability,top_5pct,10,0.5292307692307692,0.0242710965460496,0.0150433814934911,0.4923076923076923,0.5538461538461539,8,0.0292307692307692,65.0,10,1292.0,646.0,646.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,mutual_information,top_100,10,0.543,0.0125166555703457,0.0077579034968647,0.53,0.57,10,0.043,100.0,10,1292.0,646.0,646.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,mutual_information,top_500,10,0.505,0.0091043335224984,0.0056429243797481,0.492,0.522,7,0.005,500.0,10,1292.0,646.0,646.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,mutual_information,top_5pct,10,0.5584615384615385,0.0162976908534058,0.0101014134448189,0.5384615384615384,0.5846153846153846,10,0.0584615384615384,65.0,10,1292.0,646.0,646.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,pearson,top_100,10,0.554,0.0126491106406734,0.0078399999999999,0.54,0.57,10,0.054,100.0,10,1292.0,646.0,646.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,pearson,top_500,10,0.5136000000000001,0.0076478028798399,0.0047401573344727,0.504,0.53,10,0.0136,500.0,10,1292.0,646.0,646.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,pearson,top_5pct,10,0.583076923076923,0.0275685744732628,0.0170871794871794,0.5384615384615384,0.6153846153846154,10,0.083076923076923,65.0,10,1292.0,646.0,646.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,spearman,top_100,10,0.53,0.0115470053837925,0.0071569080847341,0.52,0.55,10,0.03,100.0,10,1292.0,646.0,646.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,spearman,top_500,10,0.5,0.0077172246018601,0.0047831853635649,0.488,0.514,4,0.0,500.0,10,1292.0,646.0,646.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,spearman,top_5pct,10,0.5138461538461538,0.0273290514758445,0.0169387215953083,0.4923076923076923,0.5692307692307692,6,0.0138461538461538,65.0,10,1292.0,646.0,646.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,codetection_odds_ratio,top_100,10,0.67,0.0216024689946928,0.0133893490008538,0.64,0.7,10,0.17,100.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,codetection_odds_ratio,top_500,10,0.58,0.0050771820705759,0.0031468700499243,0.574,0.588,10,0.0799999999999999,500.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,codetection_odds_ratio,top_5pct,10,0.673469387755102,0.0451241468075564,0.027968235951204,0.5918367346938775,0.7551020408163265,10,0.173469387755102,49.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,coexpression_probability,top_100,10,0.51,0.0047140452079103,0.0029217954905997,0.5,0.52,9,0.01,100.0,10,972.0,486.0,486.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,coexpression_probability,top_500,10,0.5154,0.0016465452046971,0.0010205392909851,0.514,0.518,10,0.0154,500.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,coexpression_probability,top_5pct,10,0.5408163265306122,0.0220433357088702,0.0136626010212794,0.5102040816326531,0.5918367346938775,10,0.0408163265306122,49.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,mutual_information,top_100,10,0.627,0.024517567397911,0.015196145710161,0.6,0.66,10,0.127,100.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,mutual_information,top_500,10,0.5592,0.0070679244163725,0.004380744939188,0.55,0.576,10,0.0592,500.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,mutual_information,top_5pct,10,0.6653061224489796,0.0291804225707853,0.018086213288334,0.6326530612244898,0.7142857142857143,10,0.1653061224489795,49.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,pearson,top_100,10,0.633,0.0240601099101581,0.0149126106217374,0.6,0.67,10,0.133,100.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,pearson,top_500,10,0.5608000000000001,0.0070679244163725,0.004380744939188,0.554,0.578,10,0.0608,500.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,pearson,top_5pct,10,0.7,0.0193608836336839,0.012,0.673469387755102,0.7346938775510204,10,0.2,49.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,spearman,top_100,10,0.637,0.0231180545125329,0.0143287186369813,0.61,0.69,10,0.137,100.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,spearman,top_500,10,0.5628,0.0058271395689098,0.0036116985231635,0.556,0.576,10,0.0628,500.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,spearman,top_5pct,10,0.6816326530612244,0.0275489207228797,0.0170749979664875,0.6530612244897959,0.7551020408163265,10,0.1816326530612244,49.0,10,972.0,486.0,486.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,codetection_odds_ratio,top_100,10,0.615,0.0150923085635623,0.0093543097613405,0.59,0.64,10,0.1149999999999999,100.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,codetection_odds_ratio,top_500,10,0.5466,0.0081676870110889,0.0050623848574011,0.536,0.56,10,0.0466,500.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,codetection_odds_ratio,top_5pct,10,0.6285714285714286,0.0358463167956705,0.0222177773332444,0.5952380952380952,0.7142857142857143,10,0.1285714285714286,42.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,coexpression_probability,top_100,10,0.541,0.0110050493461461,0.0068210002524882,0.53,0.56,10,0.041,100.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,coexpression_probability,top_500,10,0.5084,0.0032386554137309,0.0020073394221096,0.504,0.512,10,0.0084,500.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,coexpression_probability,top_5pct,10,0.55,0.0135153860047034,0.0083769230333203,0.5238095238095238,0.5714285714285714,10,0.05,42.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,mutual_information,top_100,10,0.613,0.0170293863659264,0.0105549230219836,0.59,0.65,10,0.1129999999999999,100.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,mutual_information,top_500,10,0.5288,0.0107991769233688,0.0066933992028631,0.516,0.552,10,0.0288,500.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,mutual_information,top_5pct,10,0.6404761904761905,0.0208475008516884,0.0129214148978725,0.6190476190476191,0.6666666666666666,10,0.1404761904761904,42.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,pearson,top_100,10,0.595,0.0184089350286454,0.011409976141761,0.56,0.62,10,0.0949999999999999,100.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,pearson,top_500,10,0.5356,0.0090332718325089,0.0055988798879776,0.522,0.552,10,0.0356,500.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,pearson,top_5pct,10,0.6904761904761905,0.0158730158730158,0.0098381971649683,0.6666666666666666,0.7142857142857143,10,0.1904761904761904,42.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,spearman,top_100,10,0.609,0.0137032031940629,0.0084933333333333,0.59,0.64,10,0.1089999999999999,100.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,spearman,top_500,10,0.5374000000000001,0.0081130895608406,0.0050285450071455,0.528,0.552,10,0.0374,500.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,spearman,top_5pct,10,0.6476190476190476,0.0150584650484208,0.0093333333333333,0.6190476190476191,0.6666666666666666,10,0.1476190476190476,42.0,10,826.0,413.0,413.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,codetection_odds_ratio,top_100,10,0.615,0.0267706306736816,0.0165926087962883,0.55,0.65,10,0.1149999999999999,100.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,codetection_odds_ratio,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,372.0,0,372.0,186.0,186.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,codetection_odds_ratio,top_5pct,10,0.5894736842105263,0.0543576609994023,0.0336912273393335,0.5263157894736842,0.6842105263157895,10,0.0894736842105263,19.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,coexpression_probability,top_100,10,0.516,0.006992058987801,0.0043337230593977,0.51,0.53,10,0.016,100.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,coexpression_probability,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,372.0,0,372.0,186.0,186.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,coexpression_probability,top_5pct,10,0.631578947368421,0.049621528504319,0.0307557420063128,0.5789473684210527,0.7368421052631579,10,0.131578947368421,19.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,mutual_information,top_100,10,0.597,0.0258413965910857,0.0160166635449181,0.56,0.63,10,0.0969999999999999,100.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,mutual_information,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,372.0,0,372.0,186.0,186.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,mutual_information,top_5pct,10,0.6736842105263158,0.0221914221766202,0.0137543859649122,0.631578947368421,0.6842105263157895,10,0.1736842105263158,19.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,pearson,top_100,10,0.622,0.0204396129556745,0.0126686033607146,0.59,0.65,10,0.122,100.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,pearson,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,372.0,0,372.0,186.0,186.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,pearson,top_5pct,10,0.6842105263157895,0.0,0.0,0.6842105263157895,0.6842105263157895,10,0.1842105263157895,19.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,spearman,top_100,10,0.605,0.0190029237516523,0.0117781341665157,0.57,0.63,10,0.1049999999999999,100.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,spearman,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,372.0,0,372.0,186.0,186.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_intersection,spearman,top_5pct,10,0.6842105263157895,0.0,0.0,0.6842105263157895,0.6842105263157895,10,0.1842105263157895,19.0,10,372.0,186.0,186.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,codetection_odds_ratio,top_100,10,0.626,0.0150554530541816,0.0093314664799626,0.6,0.64,10,0.126,100.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,codetection_odds_ratio,top_500,10,0.5915999999999999,0.01130584902704,0.0070074378262592,0.572,0.604,10,0.0915999999999999,500.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,codetection_odds_ratio,top_5pct,10,0.6597222222222222,0.0163682125274663,0.010145123231249,0.6388888888888888,0.6944444444444444,10,0.1597222222222221,72.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,coexpression_probability,top_100,10,0.529,0.0031622776601683,0.00196,0.52,0.53,10,0.029,100.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,coexpression_probability,top_500,10,0.5192,0.0050066622281383,0.0031031613987459,0.512,0.524,10,0.0192,500.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,coexpression_probability,top_5pct,10,0.5263888888888888,0.0138115128612743,0.0085604643605698,0.5,0.5416666666666666,9,0.0263888888888888,72.0,10,1426.0,713.0,713.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,mutual_information,top_100,10,0.664,0.0177638834592989,0.0110101690369504,0.64,0.69,10,0.164,100.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,mutual_information,top_500,10,0.582,0.0083798700599843,0.0051938972736172,0.57,0.596,10,0.0819999999999999,500.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,mutual_information,top_5pct,10,0.6361111111111111,0.0157679503388207,0.009773076872207,0.6111111111111112,0.6666666666666666,10,0.136111111111111,72.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,pearson,top_100,10,0.666,0.0222111083319435,0.0137665875703942,0.64,0.7,10,0.166,100.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,pearson,top_500,10,0.5786,0.0073060097028253,0.0045283117285707,0.566,0.592,10,0.0785999999999999,500.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,pearson,top_5pct,10,0.6777777777777778,0.0291335791158375,0.0180571794141571,0.6388888888888888,0.7361111111111112,10,0.1777777777777777,72.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,spearman,top_100,10,0.656,0.0222111083319435,0.0137665875703942,0.63,0.69,10,0.156,100.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,spearman,top_500,10,0.58,0.0091893658347268,0.0056956279528931,0.57,0.598,10,0.0799999999999999,500.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust_dorothea_union,spearman,top_5pct,10,0.6472222222222223,0.0149301069412936,0.009253776154298,0.625,0.6666666666666666,10,0.1472222222222222,72.0,10,1426.0,713.0,713.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,codetection_odds_ratio,top_100,10,0.67,0.0226077666104175,0.0140124389184911,0.62,0.7,10,0.17,100.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,codetection_odds_ratio,top_500,10,0.5922,0.0159847149211711,0.0099074289522784,0.578,0.632,10,0.0921999999999999,500.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,codetection_odds_ratio,top_5pct,10,0.65,0.0496903994999953,0.0307984286916807,0.5833333333333334,0.7166666666666667,10,0.15,60.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,coexpression_probability,top_100,10,0.521,0.0119721899973786,0.0074204402385123,0.5,0.54,9,0.021,100.0,10,1182.0,591.0,591.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,coexpression_probability,top_500,10,0.5128,0.0072541176046589,0.0044961486729076,0.502,0.522,10,0.0128,500.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,coexpression_probability,top_5pct,10,0.4866666666666667,0.0189215404065848,0.0117276922466484,0.4666666666666667,0.5166666666666667,1,-0.0133333333333333,60.0,10,1182.0,591.0,591.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,mutual_information,top_100,10,0.547,0.0170293863659263,0.0105549230219836,0.53,0.57,10,0.047,100.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,mutual_information,top_500,10,0.572,0.0109544511501033,0.0067896391656699,0.56,0.592,10,0.0719999999999999,500.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,mutual_information,top_5pct,10,0.6183333333333334,0.0122977464562103,0.0076222222222222,0.6,0.6333333333333333,10,0.1183333333333333,60.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,pearson,top_100,10,0.634,0.0245854518861143,0.0152382209518624,0.57,0.66,10,0.134,100.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,pearson,top_500,10,0.5734,0.0101565523459269,0.0062950963632197,0.554,0.588,10,0.0733999999999999,500.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,pearson,top_5pct,10,0.655,0.0283823106098773,0.0175915383699727,0.6,0.6833333333333333,10,0.155,60.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,spearman,top_100,10,0.57,0.0149071198499985,0.0092395286075042,0.54,0.59,10,0.0699999999999999,100.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,spearman,top_500,10,0.5798,0.0099532239333126,0.0061690721074296,0.566,0.602,10,0.0797999999999999,500.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,dorothea_ab,spearman,top_5pct,10,0.6133333333333333,0.0189215404065848,0.0117276922466484,0.5833333333333334,0.6333333333333333,10,0.1133333333333333,60.0,10,1182.0,591.0,591.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,codetection_odds_ratio,top_100,10,0.591,0.0251440295541947,0.0155844309773853,0.56,0.64,10,0.091,100.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,codetection_odds_ratio,top_500,10,0.5156000000000001,0.0041952353926806,0.0026002338356386,0.508,0.522,10,0.0156,500.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,codetection_odds_ratio,top_5pct,10,0.6483870967741935,0.0514558542537866,0.0318926688847593,0.5806451612903226,0.7419354838709677,10,0.1483870967741935,31.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,coexpression_probability,top_100,10,0.514,0.0051639777949432,0.0032006665972366,0.51,0.52,10,0.014,100.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,coexpression_probability,top_500,10,0.5034,0.0013498971154211,0.0008366749003578,0.5,0.504,9,0.0034,500.0,10,604.0,302.0,302.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,coexpression_probability,top_5pct,10,0.5354838709677419,0.0166579928869135,0.010324730958828,0.5161290322580645,0.5483870967741935,10,0.0354838709677419,31.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,mutual_information,top_100,10,0.548,0.026997942308422,0.0167334980071578,0.51,0.58,10,0.048,100.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,mutual_information,top_500,10,0.51,0.0038873012632301,0.0024093742848392,0.5,0.514,9,0.01,500.0,10,604.0,302.0,302.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,mutual_information,top_5pct,10,0.6451612903225806,0.043010752688172,0.0266583407050753,0.5806451612903226,0.7096774193548387,10,0.1451612903225806,31.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,pearson,top_100,10,0.5780000000000001,0.0234757558155453,0.0145504242015291,0.55,0.62,10,0.0779999999999999,100.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,pearson,top_500,10,0.512,0.0043204937989385,0.0026778698001707,0.502,0.52,10,0.012,500.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,pearson,top_5pct,10,0.6225806451612903,0.0374032841525291,0.0231827956989247,0.5806451612903226,0.6774193548387096,10,0.1225806451612903,31.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,spearman,top_100,10,0.55,0.0199999999999999,0.01239612842786,0.53,0.59,10,0.05,100.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,spearman,top_500,10,0.5172000000000001,0.005266244708835,0.0032640522871628,0.504,0.524,10,0.0172,500.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust,spearman,top_5pct,10,0.6193548387096774,0.0424697153938311,0.0263230023158297,0.5806451612903226,0.7096774193548387,10,0.1193548387096774,31.0,10,604.0,302.0,302.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,codetection_odds_ratio,top_100,10,0.576,0.0227058484879018,0.0140732306959781,0.53,0.6,10,0.0759999999999999,100.0,10,282.0,141.0,141.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,codetection_odds_ratio,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,282.0,0,282.0,141.0,141.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,codetection_odds_ratio,top_5pct,10,0.6933333333333334,0.1051747516995487,0.0651879864717949,0.5333333333333333,0.8,10,0.1933333333333333,15.0,10,282.0,141.0,141.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,coexpression_probability,top_100,10,0.513,0.0067494855771055,0.0041833745017894,0.5,0.52,9,0.013,100.0,10,282.0,141.0,141.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,coexpression_probability,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,282.0,0,282.0,141.0,141.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,coexpression_probability,top_5pct,10,0.4599999999999999,0.0210818510677891,0.0130666666666666,0.4,0.4666666666666667,0,-0.0399999999999999,15.0,10,282.0,141.0,141.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,mutual_information,top_100,10,0.5589999999999999,0.0179195734076207,0.0111066666666666,0.53,0.58,10,0.059,100.0,10,282.0,141.0,141.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,mutual_information,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,282.0,0,282.0,141.0,141.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,mutual_information,top_5pct,10,0.72,0.0612624388981787,0.0379708530192876,0.6666666666666666,0.8666666666666667,10,0.2199999999999999,15.0,10,282.0,141.0,141.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,pearson,top_100,10,0.547,0.0305686840482943,0.0189466666666666,0.51,0.61,10,0.047,100.0,10,282.0,141.0,141.0,True
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,pearson,top_500,10,0.5,0.0,0.0,0.5,0.5,0,0.0,282.0,0,282.0,141.0,141.0,False
hcl_adult_celltype,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,pearson,top_5pct,10,0.6866666666666668,0.0996289412064884,0.0617506575163674,0.6,0.8,10,0.1866666666666666,15.0,10,282.0,141.0,141.0,True
