result_source,dataset,condition,edge_set,score_definition,metric,n_repeats,n_positive_mean,n_negative_mean,random_auprc_baseline,auroc_mean,auroc_sd,auprc_mean,auprc_sd,enrichment_at_5pct_mean,enrichment_at_5pct_sd,median_difference_mean,median_difference_sd,cliffs_delta_mean,cliffs_delta_sd,positive_median_mean,negative_median_mean,auroc_ci95_low,auroc_ci95_high,auprc_ci95_low,auprc_ci95_high,enrichment_at_5pct_ci95_low,enrichment_at_5pct_ci95_high,median_difference_ci95_low,median_difference_ci95_high,cliffs_delta_ci95_low,cliffs_delta_ci95_high,dataset_role,analysis_group,run_dir,context_level,context_label
,ZJU_HCL_adult_celltype,Endothelial cell,trrust_dorothea_union,formal_abs,spearman,10,1073.0,1073.0,0.5,0.5355955595663794,0.0035389119368414,0.5422988045947443,0.0036516101292874,1.2351851851851852,0.0486441686539395,0.0037028592079877,0.0003849790769494,0.0711911191327587,0.007077823873683,0.0372420698404312,0.0335392106324434,0.5330639744728018,0.5381271446599569,0.5396866000709122,0.5449110091185765,1.200387243204268,1.2699831271661024,0.0034274617666447,0.0039782566493308,0.0661279489456036,0.0762542893199138,,Adult cell types,adult_celltype__endothelial_cell,Adult cell types,Endothelial cell
,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,formal_abs,codetection_odds_ratio,10,168.0,168.0,0.5,0.5268087443310657,0.0156141859017229,0.554396754861866,0.0112042423155555,1.3294117647058823,0.1668395873426089,0.007936668395996,0.0236496599152971,0.0536174886621315,0.0312283718034459,1.90141361951828,1.893476951122284,0.5156390286154409,0.5379784600466906,0.5463817227454673,0.5624117869782648,1.2100619137140698,1.4487616156976952,-0.0089812791478414,0.0248546159398336,0.0312780572308818,0.0759569200933811,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,formal_abs,coexpression_probability,10,168.0,168.0,0.5,0.5101757369614512,0.003621581386935,0.5112829334447763,0.0034806400771451,0.9764705882352942,0.0568289284164291,0.0007960311137139,0.0009485372746177,0.0203514739229024,0.00724316277387,0.0201315181329846,0.0193354870192706,0.507585013705838,0.5127664602170645,0.5087930335284552,0.5137728333610974,0.9358176218347172,1.0171235546358712,0.0001174884237627,0.0014745738036652,0.0151700274116759,0.0255329204341289,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,formal_abs,mutual_information,10,168.0,168.0,0.5,0.5158889597505668,0.0129985352595016,0.5279278801433968,0.0110742390961712,1.3294117647058823,0.1246294006436918,0.0002629814203828,0.0002264711549901,0.0317779195011337,0.0259970705190032,0.0028142938390374,0.0025513124186545,0.5065903677854143,0.5251875517157193,0.5200058467277807,0.5358499135590128,1.2402572622706876,1.4185662671410777,0.0001009737156615,0.0004249891251041,0.0131807355708287,0.0503751034314388,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,formal_abs,pearson,10,168.0,168.0,0.5,0.5105052437641724,0.0139274322251521,0.5336484218429491,0.0110409638541871,1.3294117647058823,0.0794057126718297,0.0072667494416236,0.0061145189481945,0.0210104875283446,0.0278548644503043,0.095825333148241,0.0885585837066173,0.5005421589397234,0.5204683285886214,0.5257501921014837,0.5415466515844146,1.2726083397740036,1.3862151896377617,0.0028926860854548,0.0116408127977924,0.0010843178794466,0.0409366571772426,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,formal_abs,spearman,10,168.0,168.0,0.5,0.5189342403628118,0.0141565029507959,0.533998890675765,0.0132487106390995,1.4,0.1169916383543238,0.0080772552639246,0.0028723555375865,0.0378684807256235,0.0283130059015917,0.0839751884341239,0.0758979331701994,0.508807288212822,0.5290611925128016,0.5245213340251178,0.5434764473264122,1.3163092235645286,1.4836907764354712,0.0060224958937609,0.0101320146340882,0.0176145764256439,0.0581223850256031,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust,formal_abs,codetection_odds_ratio,10,154.0,154.0,0.5,0.5378605161072694,0.0131400372870044,0.5532054937336592,0.0108531623497371,1.4,0.1419115530493866,0.0682919800281524,0.0317114416938076,0.0757210322145387,0.0262800745740089,1.890787601470948,1.8224956214427948,0.5284606996895364,0.5472603325250024,0.5454416090953503,0.5609693783719681,1.2984825904916664,1.5015174095083337,0.0456069812147748,0.0909769788415301,0.0569213993790727,0.0945206650500046,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust,formal_abs,coexpression_probability,10,154.0,154.0,0.5,0.5193055321302075,0.0047534152200915,0.5192827367303043,0.0023625121045106,0.9375,0.0658807845868412,0.0006922015920281,0.0005684411425538,0.0386110642604149,0.0095068304401832,0.0190355330705642,0.0183433314785361,0.5159051437256549,0.5227059205347601,0.5175926973809462,0.5209727760796625,0.8903717257762294,0.9846282742237706,0.0002855632950746,0.0010988398889816,0.0318102874513097,0.0454118410695201,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust,formal_abs,mutual_information,10,154.0,154.0,0.5,0.5250927643784786,0.0095974015384185,0.5332986957214731,0.0061477020169869,1.1625,0.1564581946293215,0.0005994251929223,0.0002130248047687,0.0501855287569573,0.019194803076837,0.002976895077154,0.0023774698842316,0.5182271969087711,0.5319583318481862,0.5289008946278829,0.5376964968150634,1.0505765499790432,1.274423450020957,0.0004470364276918,0.0007518139581528,0.0364543938175422,0.0639166636963724,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust,formal_abs,pearson,10,154.0,154.0,0.5,0.5220863552032383,0.0095927969158326,0.5398077130265558,0.0070820751083154,1.3625,0.0709557765246933,0.0111055597662925,0.0024715572650009,0.0441727104064766,0.0191855938316653,0.0971864163875579,0.0860808566212654,0.5152240816820969,0.5289486287243798,0.5347415016893475,0.5448739243637641,1.3117412952458332,1.413258704754167,0.0093375142083168,0.0128736053242682,0.0304481633641937,0.0578972574487595,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust,formal_abs,spearman,10,154.0,154.0,0.5,0.5234862540057346,0.0109080193170057,0.5376900073423676,0.0078310468077012,1.325,0.1467234738471584,0.0086727514863014,0.0034367252506672,0.046972508011469,0.0218160386340115,0.0823758505284786,0.0737030990421772,0.5156831270570504,0.5312893809544187,0.5320880139276407,0.5432920007570945,1.2200403497180836,1.4299596502819163,0.0062142663443749,0.0111312366282278,0.0313662541141008,0.0625787619088373,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,57.0,57.0,0.5,0.6053554939981532,0.0292765693661576,0.6019200086022491,0.0196231309924432,1.3666666666666667,0.105409255338946,0.1820644378662109,0.069359452755375,0.2107109879963065,0.0585531387323153,2.0013253688812256,1.8192609310150147,0.5844122979194728,0.6262986900768337,0.5878824663303929,0.6159575508741054,1.2912614279086336,1.4420719054246998,0.1324476743445622,0.2316812013878596,0.1688245958389457,0.2525973801536674,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,57.0,57.0,0.5,0.5252693136349647,0.0093121608969362,0.5360183772729008,0.0089890893342939,1.1666666666666663,0.1756820922315765,0.0020766032859683,0.002194330536927,0.0505386272699292,0.0186243217938724,0.0230733733624219,0.0209967700764536,0.5186077950279998,0.5319308322419295,0.5295879701393891,0.5424487844064125,1.0409912687366114,1.2923420645967216,0.0005068737824348,0.0036463327895017,0.0372155900559995,0.0638616644838588,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,formal_abs,mutual_information,10,57.0,57.0,0.5,0.5727916281932902,0.0197554617030135,0.5888357349597376,0.0167911167532066,1.5333333333333334,0.1721325931647741,0.0014609546400606,0.0004280664872448,0.1455832563865804,0.039510923406027,0.0042429557070136,0.0027820010669529,0.558659422233758,0.5869238341528225,0.5768240936316753,0.6008473762877999,1.4101970940733877,1.6564695725932792,0.0011547343222031,0.0017671749579181,0.1173188444675159,0.173847668305645,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,formal_abs,pearson,10,57.0,57.0,0.5,0.5768851954447523,0.0205242888774935,0.5978682860090616,0.0201012613222602,1.8666666666666667,0.172132593164774,0.0283276095986366,0.0145756024778282,0.1537703908895044,0.041048577754987,0.1178588271141052,0.0895312175154686,0.5622030036564717,0.5915673872330328,0.5834887099038254,0.6122478621142978,1.7435304274067212,1.989802905926612,0.0179008517077027,0.0387543674895705,0.1244060073129433,0.1831347744660655,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,formal_abs,spearman,10,57.0,57.0,0.5,0.5749153585718683,0.0205613856569578,0.5897573924741623,0.0187137356271117,1.7333333333333332,0.2629368792488718,0.017148819565773,0.0091174519847809,0.1498307171437365,0.0411227713139155,0.0947094559669494,0.0775606364011764,0.5602066293462094,0.5896240877975272,0.5763703924571372,0.6031443924911873,1.5452396209330352,1.921427045733631,0.0106265873237689,0.023671051807777,0.1204132586924187,0.1792481755950543,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,265.0,265.0,0.5,0.5171370594517622,0.0148007638800967,0.540524641358035,0.0103070461810084,1.288888888888889,0.086947243761279,0.0031003475189208,0.0293615147733012,0.0342741189035244,0.0296015277601935,1.8731077909469604,1.87000744342804,0.5065492307967616,0.5277248881067629,0.5331514246924786,0.5478978580235915,1.2266905776107162,1.3510872001670615,-0.0179036148433886,0.0241043098812304,0.0130984615935231,0.0554497762135256,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,formal_abs,coexpression_probability,10,265.0,265.0,0.5,0.510563189747241,0.0042891250547552,0.5107480505889339,0.0025266382015473,0.9037037037037036,0.0312323719522802,0.000553761050105,0.0005037538063135,0.021126379494482,0.0085782501095104,0.0190355330705642,0.0184817720204591,0.5074949345188277,0.5136314449756544,0.5089406025026134,0.5125554986752544,0.8813614107383606,0.9260459966690467,0.0001933972858588,0.0009141248143513,0.0149898690376553,0.0272628899513087,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,formal_abs,mutual_information,10,265.0,265.0,0.5,0.5116347454610182,0.0115096572835332,0.5224217724479193,0.0089864925971866,1.2,0.0840957351403773,0.0003379698377102,0.0001843407332682,0.0232694909220363,0.0230193145670664,0.0026578493416309,0.0023198795039206,0.5034012326380953,0.519868258283941,0.5159932229082301,0.5288503219876085,1.1398415351061726,1.260158464893827,0.0002061004211184,0.000469839254302,0.0068024652761906,0.0397365165678819,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,formal_abs,pearson,10,265.0,265.0,0.5,0.5067483090067639,0.0122505600894136,0.5272955215626529,0.0103140277069331,1.222222222222222,0.0390404649403503,0.0055714428424835,0.0021815946098817,0.0134966180135279,0.0245011201788272,0.0920367613434791,0.0864653185009956,0.4979847862450149,0.5155118317685129,0.5199173106143121,0.5346737325109937,1.1942943560155432,1.250150088428901,0.0040108240723157,0.0071320616126513,-0.00403042750997,0.0310236635370259,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_union,formal_abs,spearman,10,265.0,265.0,0.5,0.5138996084015665,0.0118590073130242,0.5274987028872125,0.0098976708903811,1.288888888888889,0.0517930295392667,0.008152612298727,0.0030701693300203,0.0277992168031327,0.0237180146260485,0.0814983248710632,0.0733457125723362,0.5054161856224525,0.5223830311806804,0.5204183356629325,0.5345790701114924,1.251838387527769,1.325939390250009,0.0059563454660531,0.0103488791314008,0.0108323712449048,0.0447660623613607,,Adult cell types,adult_celltype__enterocyte,Adult cell types,Enterocyte
,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,10,476.0,476.0,0.5,0.5142846109031848,0.008537004007441,0.4970324287352038,0.0062663463714949,0.8416666666666666,0.078074829569751,0.0145794212818145,0.0099698579549432,0.0285692218063695,0.0170740080148821,1.4727487564086914,1.4581693351268767,0.508177606130317,0.5203916156760525,0.4925497545832641,0.5015151028871436,0.7858152981528751,0.897518035180458,0.0074474145423797,0.0217114280212494,0.016355212260634,0.0407832313521051,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,10,476.0,476.0,0.5,0.5052516594873243,0.0021023441482075,0.5073862034338517,0.0013995628671336,1.0291666666666666,0.0622680882540552,0.0009476710110902,0.0004130002439633,0.0105033189746486,0.004204688296415,0.027184173464775,0.0262365024536848,0.5037477330822151,0.5067555858924335,0.5063850164715328,0.5083873903961705,0.984622759713664,1.0737105736196693,0.0006522284344109,0.0012431135877695,0.0074954661644301,0.0135111717848671,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,10,476.0,476.0,0.5,0.4958203869783207,0.0077655543672144,0.5022960868830142,0.0042572947066099,1.0125,0.0395284707521047,-5.467177834361792e-05,7.243730566918554e-05,-0.0083592260433585,0.0155311087344288,0.0013064455706626,0.0013611173490062,0.4902652440331837,0.5013755299234578,0.4992506017139654,0.505341572052063,0.9842230354657376,1.0407769645342624,-0.0001064903052026,-2.853251484568631e-06,-0.0194695119336325,0.0027510598469154,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,10,476.0,476.0,0.5,0.5031499364451663,0.009448762256512,0.5116158896850973,0.0059478493412651,1.0916666666666666,0.0263523138347365,-0.0007926616817712,0.0016269181140728,0.0062998728903326,0.0188975245130241,0.053781259804964,0.0545739214867353,0.4963906991122663,0.5099091737780662,0.5073610545832578,0.5158707247869369,1.0728153569771584,1.1105179763561748,-0.0019564887900926,0.00037116542655,-0.0072186017754672,0.0198183475561324,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,10,476.0,476.0,0.5,0.4894167961302168,0.0090105327625309,0.5019326573643503,0.0049514868748707,0.9208333333333332,0.0131761569173682,-0.0008961800485849,0.0010980232885452,-0.0211664077395664,0.0180210655250618,0.0493145678192377,0.0502107478678226,0.4829710492922284,0.4958625429682052,0.498390577033678,0.5054747376950226,0.9114076784885792,0.9302589881780872,-0.0016816585909425,-0.0001107015062273,-0.0340579014155432,-0.0082749140635895,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,codetection_odds_ratio,10,310.0,310.0,0.5,0.5364854318418314,0.0116124909456001,0.5356733525235844,0.0109123831325549,1.0903225806451613,0.1156101510169084,0.0311059832572937,0.0271186017195589,0.0729708636836628,0.0232249818912002,1.4794970154762268,1.448391032218933,0.5281783562485847,0.5447925074350781,0.5278671038893108,0.543479601157858,1.007620060716996,1.1730251005733263,0.0117065042374299,0.0505054622771574,0.0563567124971692,0.0895850148701564,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,coexpression_probability,10,310.0,310.0,0.5,0.5117991675338189,0.0027517110099583,0.5174023792089926,0.00187149023401,1.0387096774193547,0.020401791355925,0.0031337317079305,0.0004887228811838,0.0235983350676378,0.0055034220199166,0.0272596850991249,0.0241259533911943,0.5098307120596595,0.5137676230079784,0.5160635957456707,0.5187411626723144,1.0241151150790904,1.053304239759619,0.0027841204197786,0.0034833429960824,0.019661424119319,0.0275352460159566,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,mutual_information,10,310.0,310.0,0.5,0.5100130072840792,0.0093951233430798,0.5282880610529602,0.0076927171823893,1.2967741935483872,0.1195435880403209,0.0001220704172737,7.338802456064045e-05,0.0200260145681581,0.0187902466861597,0.0013847495429217,0.0012626791256479,0.5032921409183307,0.5167338736498276,0.522785022690998,0.5337910994149224,1.2112578622813943,1.38229052481538,6.95717870901185e-05,0.0001745690474574,0.0065842818366613,0.0334677472996549,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,pearson,10,310.0,310.0,0.5,0.5326082206035381,0.0107187238558919,0.5478067436171082,0.0104574397695504,1.296774193548387,0.083011866948898,0.0041625127196311,0.0021270325729551,0.065216441207076,0.0214374477117839,0.0556512475013732,0.051488734781742,0.5249405074702271,0.540275933736849,0.5403259418593772,0.5552875453748393,1.2373910812504767,1.3561573058462972,0.0026409252793816,0.0056841001598807,0.0498810149404542,0.0805518674736977,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,spearman,10,310.0,310.0,0.5,0.513926638917794,0.0102318929810058,0.530441951503437,0.0082578609295578,1.2258064516129032,0.1393707677076959,0.0017471754923462,0.001667106406699,0.0278532778355879,0.0204637859620115,0.0515184346586465,0.0497712591663003,0.5066071836128638,0.5212460942227242,0.5245346336590818,0.5363492693477921,1.1261066104452913,1.3255062927805152,0.0005545994113563,0.0029397515733362,0.0132143672257276,0.0424921884454481,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,140.0,140.0,0.5,0.5426989795918368,0.0276487092951618,0.5254254946419097,0.025471076994722,0.8714285714285713,0.1710312856768378,0.0351264536380767,0.0402109470243941,0.0853979591836735,0.0552974185903237,1.4788554906845093,1.4437290370464324,0.5229202844568677,0.5624776747268059,0.5072045838116855,0.5436464054721338,0.7490801600856981,0.9937769827714446,0.0063612749892833,0.0638916322868702,0.0458405689137352,0.1249553494536117,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,140.0,140.0,0.5,0.5120459183673469,0.005438745197807,0.5181677890102019,0.004042468253796,1.0714285714285714,0.0752923252421043,0.0033980211243033,0.0011771091816522,0.0240918367346939,0.0108774903956141,0.0287321601063013,0.0253341389819979,0.5081552744303792,0.5159365623043146,0.5152759814277549,0.5210595965926489,1.017567686601405,1.1252894562557378,0.0025559679421482,0.0042400743064584,0.0163105488607585,0.0318731246086292,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,10,140.0,140.0,0.5,0.5003698979591837,0.0182910209051263,0.518077262489277,0.018500732638907,1.0,0.2776643759450142,8.261689217761158e-05,0.0001445891116982,0.0007397959183673,0.0365820418102527,0.0015326363500207,0.0014500194578431,0.4872852898377787,0.5134545060805887,0.5048426356308527,0.5313118893477012,0.8013708711307228,1.1986291288692772,-2.081592740125185e-05,0.0001860497117564,-0.0254294203244427,0.0269090121611774,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,10,140.0,140.0,0.5,0.5345663265306123,0.0217040154017029,0.547135341183925,0.0217438733981584,1.1142857142857143,0.2676851299534323,0.0024224502965807,0.0036737715716507,0.0691326530612244,0.0434080308034059,0.0571384783834219,0.0547160280868411,0.519040209226103,0.5500924438351216,0.5315807111863939,0.5626899711814561,0.9227953079527148,1.305776120618714,-0.0002056075680917,0.0050505081612533,0.038080418452206,0.1001848876702429,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,10,140.0,140.0,0.5,0.5069030612244898,0.0207889093208855,0.520944102990011,0.020151894322456,0.9857142857142858,0.2376185704738028,0.0005725109949707,0.0024395276293263,0.0138061224489795,0.041577818641771,0.0524266622960567,0.0518541513010859,0.4920315713745725,0.5217745510744071,0.5065283062184157,0.5353598997616064,0.815732200343273,1.1556963710852983,-0.0011726219419299,0.0023176439318715,-0.0159368572508549,0.0435491021488141,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,646.0,646.0,0.5,0.5190603763095591,0.0058045463018219,0.5106241326547123,0.004563003848521,0.9046153846153846,0.0463244709359434,0.0142799198627471,0.0104789517075537,0.0381207526191183,0.0116090926036439,1.473627746105194,1.4593478262424469,0.5149080540266293,0.523212698592489,0.5073599563397846,0.51388830896964,0.8714768544167583,0.9377539148140108,0.0067837293916051,0.0217761103338892,0.0298161080532587,0.0464253971849779,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,formal_abs,coexpression_probability,10,646.0,646.0,0.5,0.5070166252911463,0.0015794381250873,0.5104645381246983,0.0011984503195996,1.0584615384615383,0.0485421930920993,0.0012874733656644,0.0004972217983967,0.0140332505822925,0.0031588762501746,0.0265423245728015,0.0252548512071371,0.5058867633208404,0.5081464872614523,0.5096072184121316,0.5113218578372649,1.0237365454030218,1.0931865315200548,0.0009317823183911,0.0016431644129377,0.0117735266416805,0.0162929745229045,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,formal_abs,mutual_information,10,646.0,646.0,0.5,0.4993265295363705,0.0037621412595258,0.5113312138131805,0.0026955439292781,1.116923076923077,0.0325953817068117,1.5741575043648482e-05,3.254100469517015e-05,-0.0013469409272589,0.0075242825190518,0.0013104032259434,0.0012946616508997,0.4966352558051995,0.5020178032675415,0.5094029378480728,0.5132594897782882,1.093605745516949,1.1402404083292048,-7.536857391676561e-06,3.9020007478973525e-05,-0.0067294883896008,0.0040356065350829,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,formal_abs,pearson,10,646.0,646.0,0.5,0.5112437577279568,0.0048713843337543,0.5227093609261458,0.0038264145029898,1.166153846153846,0.0551371489465256,0.0009798111394047,0.0013336213301407,0.0224875154559134,0.0097427686675088,0.053781259804964,0.0528014486655592,0.5077589793032564,0.5147285361526572,0.519972108886395,0.5254466129658967,1.1267111058804131,1.2055965864272788,2.5795910962903208e-05,0.0019338263678466,0.0155179586065127,0.0294570723053142,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_union,formal_abs,spearman,10,646.0,646.0,0.5,0.497259151338554,0.0049197822727395,0.5117781926987074,0.0032699890929071,1.0276923076923077,0.0546581029516891,0.0005586355924606,0.0008872141583414,-0.0054816973228919,0.009839564545479,0.0494773294776678,0.0489186938852071,0.4937397511139667,0.5007785515631412,0.5094389834187066,0.5141174019787081,0.9885922562795502,1.0667923591050652,-7.6039182767813e-05,0.001193310367689,-0.0125204977720664,0.0015571031262825,,Adult cell types,adult_celltype__epithelial_cell,Adult cell types,Epithelial cell
,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,formal_abs,codetection_odds_ratio,10,486.0,486.0,0.5,0.5988621737878711,0.0072616773610567,0.5925186223287213,0.0098328935766005,1.346938775510204,0.0902482936151128,0.1003950953483581,0.0087918293537816,0.1977243475757421,0.0145233547221135,1.3027800917625427,1.2023849964141846,0.5936674827388397,0.6040568648369025,0.5854845940032034,0.5995526506542392,1.2823790354221976,1.4114985155982105,0.0941057995041738,0.1066843911925424,0.1873349654776794,0.2081137296738049,,Adult cell types,adult_celltype__fibroblast,Adult cell types,Fibroblast
,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,formal_abs,coexpression_probability,10,486.0,486.0,0.5,0.5152089789835561,0.0013540130332751,0.512645924205158,0.0007451933009637,1.0816326530612244,0.0440866714177405,0.0016969147138297,0.0001899476561356,0.030417957967112,0.0027080260665501,0.0274905879050493,0.0257936731912195,0.514240376409453,0.5161775815576592,0.5121128450310439,0.513179003379272,1.0500949482020818,1.113170357920367,0.0015610343462435,0.0018327950814159,0.0284807528189058,0.0323551631153183,,Adult cell types,adult_celltype__fibroblast,Adult cell types,Fibroblast
,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,formal_abs,mutual_information,10,486.0,486.0,0.5,0.5905047079544107,0.007073554281628,0.5794305692192823,0.0060122468816191,1.3306122448979592,0.0583608451415706,0.0002834861807059,2.271624813655809e-05,0.1810094159088215,0.0141471085632561,0.0006943801417946,0.0004108939610887,0.5854445920494177,0.5955648238594037,0.5751296668922242,0.5837314715463403,1.288863411288708,1.3723610785072102,0.0002672359557241,0.0002997364056877,0.1708891840988354,0.1911296477188075,,Adult cell types,adult_celltype__fibroblast,Adult cell types,Fibroblast
,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,formal_abs,pearson,10,486.0,486.0,0.5,0.5935940913478637,0.0075909025120557,0.5860550111709827,0.0068691724003666,1.4,0.0387217672673679,0.0097978258505463,0.0010612871866234,0.1871881826957273,0.0151818050241114,0.0371454153209924,0.0273475894704461,0.5881638868134519,0.5990242958822755,0.5811411012562016,0.5909689210857638,1.3723001163746,1.4276998836253998,0.0090386267323963,0.0105570249686964,0.1763277736269037,0.1980485917645509,,Adult cell types,adult_celltype__fibroblast,Adult cell types,Fibroblast
,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,formal_abs,spearman,10,486.0,486.0,0.5,0.5911833815983336,0.0083030981586759,0.5837023526268379,0.0071998161779234,1.363265306122449,0.0550978414457594,0.009568434767425,0.0008419640989172,0.1823667631966671,0.0166061963173518,0.0339378267526626,0.0243693919852375,0.5852437029897227,0.5971230602069445,0.5785519144023713,0.5888527908513045,1.323850684741145,1.4026799275037527,0.0089661299347005,0.0101707396001496,0.1704874059794453,0.194246120413889,,Adult cell types,adult_celltype__fibroblast,Adult cell types,Fibroblast
